1	0.290534	0.582204	1e-05	1e-05	0.127242
1	0.150556	1e-05	1e-05	1e-05	0.849414
1	1e-05	1.5e-05	1e-05	0.027123	0.972842
1	1e-05	0.000136	1e-05	1e-05	0.999834
1	0.182469	1e-05	1e-05	0.43101	0.386501
1	1e-05	1.7e-05	1e-05	1e-05	0.999953
1	1e-05	1e-05	1e-05	1e-05	0.99996
1	0.022048	0.083804	1e-05	1e-05	0.894127
1	0.035542	0.831329	0.133109	1e-05	1e-05
1	0.148563	1e-05	1e-05	0.851407	1e-05
1	0.241834	0.059126	1e-05	0.69902	1e-05
1	0.138546	0.058176	1e-05	0.803258	1e-05
1	0.214802	0.06319	1e-05	0.721987	1e-05
1	0.191211	1e-05	1e-05	0.808759	1e-05
1	0.080142	0.073772	1e-05	0.846066	1e-05
1	0.120429	1e-05	1e-05	0.879541	1e-05
1	1e-05	0.197459	0.520057	0.123814	0.15866
1	0.095457	0.351801	0.020316	0.098036	0.43439
1	0.109181	0.044837	0.545179	0.096145	0.204657
1	0.115003	0.035341	0.52375	0.079989	0.245917
1	0.118005	0.03667	0.845304	1e-05	1e-05
1	0.125774	0.027133	0.847073	1e-05	1e-05
1	0.046879	0.100057	0.853044	1e-05	1e-05
1	0.121439	1e-05	0.878531	1e-05	1e-05
1	0.227989	1e-05	0.771981	1e-05	1e-05
1	0.307281	0.006986	0.220402	0.421619	0.043711
1	0.256302	0.093576	0.052133	0.354481	0.243507
1	0.003479	0.148712	0.044121	0.721155	0.082532
1	0.163721	0.155907	0.078057	0.215072	0.387243
1	0.03275	1e-05	1e-05	1e-05	0.96722
1	0.116704	1e-05	0.883266	1e-05	1e-05
1	0.121801	0.038844	0.787468	1e-05	0.051877
1	0.148829	1e-05	1.3e-05	0.851138	1e-05
1	0.088756	0.332393	1e-05	0.578831	1e-05
1	0.182449	0.106314	0.673429	0.025628	0.01218
1	0.070844	0.03101	0.097889	0.485327	0.31493
1	0.178828	0.029556	0.244919	0.473532	0.073166
1	0.100302	1e-05	0.899668	1e-05	1e-05
1	1e-05	0.120511	0.059308	0.820161	1e-05
1	1e-05	0.439806	1.1e-05	0.560163	1e-05
1	0.0949	0.677696	1e-05	0.227384	1e-05
1	1e-05	0.157961	0.261925	0.434728	0.145376
1	0.179678	0.254093	1e-05	0.566209	1e-05
1	0.114404	0.304231	1e-05	0.500749	0.080606
1	0.075382	0.021267	1e-05	0.903332	1e-05
1	0.178365	0.434859	1e-05	0.386756	1e-05
1	1e-05	0.09221	0.35767	0.5501	1e-05
1	1e-05	0.079202	0.319611	0.601167	1e-05
1	0.115432	1.3e-05	1e-05	0.874923	0.009622
1	0.175928	0.778525	1e-05	0.045526	1e-05
1	1e-05	0.125288	0.029341	0.845351	1e-05
1	0.180822	0.787924	0.031233	1e-05	1e-05
1	0.092819	0.907151	1e-05	1e-05	1e-05
1	0.139831	0.860139	1e-05	1e-05	1e-05
1	0.175317	0.824653	1e-05	1e-05	1e-05
1	0.157648	0.842322	1e-05	1e-05	1e-05
1	0.206597	0.155242	0.288006	0.213428	0.136727
1	0.14221	0.196659	0.462885	0.005169	0.193078
1	0.121437	0.163244	0.503381	0.047935	0.164004
1	0.106963	0.320763	0.341794	0.034159	0.196322
1	0.112194	0.887776	1e-05	1e-05	1e-05
1	0.179881	0.147452	0.568405	0.025333	0.078929
1	0.129169	0.870792	1e-05	1.9e-05	1e-05
1	0.182199	0.127919	0.370255	0.305594	0.014033
1	0.119402	0.44002	0.106444	0.334124	1e-05
1	0.131508	0.046317	0.721369	1e-05	0.100795
1	0.157745	1e-05	0.842225	1e-05	1e-05
1	0.08038	1e-05	1e-05	0.91959	1e-05
1	0.284956	1e-05	0.715014	1e-05	1e-05
1	0.127304	0.429192	1e-05	1e-05	0.443484
1	0.135871	0.021271	0.020992	0.791731	0.030136
1	0.157283	1e-05	1e-05	0.842687	1e-05
1	0.126607	0.104509	0.768863	1e-05	1e-05
1	0.052548	0.018283	0.929149	1e-05	1e-05
1	0.131549	0.101365	0.035912	0.514568	0.216606
1	0.093346	0.852136	0.054498	1e-05	1e-05
1	1e-05	0.058203	1e-05	0.904928	0.036849
1	0.137211	0.191294	1e-05	0.266085	0.4054
1	0.155204	1e-05	0.844766	1e-05	1e-05
1	1e-05	1.3e-05	1e-05	1e-05	0.999957
1	0.132431	0.867539	1e-05	1e-05	1e-05
1	0.167045	1e-05	0.832925	1e-05	1e-05
1	0.2973	1.4e-05	0.702666	1e-05	1e-05
1	0.122315	0.041179	1e-05	0.836486	1e-05
1	1e-05	0.060947	0.045437	0.807468	0.086137
1	0.127347	0.122409	0.105382	0.641467	0.003395
1	0.178421	0.068012	0.144058	0.412914	0.196596
1	1e-05	0.133234	0.383796	0.456447	0.026513
1	0.094236	0.103596	0.013978	0.380086	0.408105
1	0.129217	0.052466	0.818298	1e-05	1e-05
1	0.090387	0.909583	1e-05	1e-05	1e-05
1	0.125864	1e-05	0.028822	0.845294	1e-05
1	0.214324	1e-05	0.074858	0.656378	0.05443
1	0.280872	1e-05	0.719098	1e-05	1e-05
1	0.155661	1e-05	1e-05	0.844309	1e-05
1	0.102069	0.347757	0.079256	0.43639	0.034528
1	0.2958	0.227992	1e-05	1e-05	0.476188
1	0.13981	0.475031	0.128717	0.103764	0.152678
1	0.191394	0.279545	0.014077	0.390716	0.124267
1	0.208686	0.035453	0.019296	0.736554	1e-05
1	0.104894	0.054655	0.650614	0.112744	0.077093
1	0.075225	0.299093	0.139472	0.459842	0.026368
1	0.15622	0.455956	0.106075	0.070955	0.210794
1	0.164333	0.346223	0.273189	0.076359	0.139896
1	0.038315	0.056202	1e-05	1e-05	0.905464
1	0.422643	0.077007	1e-05	0.50033	1e-05
1	0.1147	0.097619	0.741113	1e-05	0.046558
1	1e-05	0.422446	0.096191	0.375932	0.10542
1	0.111656	0.017616	1e-05	0.058344	0.812375
1	0.192842	0.022526	1e-05	0.784612	1e-05
1	0.217879	1e-05	1e-05	0.782091	1e-05
1	0.115892	1e-05	1e-05	0.884078	1e-05
1	0.160155	0.014529	1e-05	0.825297	1e-05
1	0.093231	0.005756	1e-05	0.900992	1e-05
1	0.275459	0.03254	0.255157	0.436834	1e-05
1	0.151557	0.06992	0.130459	0.594526	0.053539
1	0.194046	0.00662	0.307322	0.396115	0.095898
1	0.23069	1e-05	0.468202	0.170555	0.130543
1	1e-05	1e-05	1e-05	1e-05	0.99996
1	0.079159	1e-05	1e-05	0.806867	0.113954
1	0.169584	0.086328	0.045054	0.67084	0.028194
1	1e-05	0.114329	0.79712	0.088532	1e-05
1	1e-05	0.109922	0.817671	0.072387	1e-05
1	1e-05	1e-05	1e-05	0.99996	1e-05
1	0.083758	0.331061	1e-05	0.585161	1e-05
1	1e-05	0.089219	1e-05	1e-05	0.910751
1	0.082926	1e-05	0.458262	0.348535	0.110267
1	1e-05	0.057494	1e-05	0.773582	0.168905
1	1e-05	0.133807	0.390374	0.441018	0.034792
1	1e-05	0.647817	1e-05	0.352153	1e-05
1	0.178857	0.656573	0.164551	1e-05	1e-05
1	0.146447	0.853523	1e-05	1e-05	1e-05
1	0.188798	0.47529	0.335893	1e-05	1e-05
1	0.096943	0.249383	0.653655	1e-05	1e-05
1	1e-05	0.424782	0.070412	0.504786	1e-05
1	1e-05	0.515092	0.149219	0.335669	1e-05
1	1e-05	0.005371	0.004922	0.989687	1e-05
1	1e-05	0.022866	0.8671	0.066414	0.043611
1	0.092163	0.088373	0.040906	0.778548	1e-05
1	0.124558	0.297798	1e-05	0.577624	1e-05
1	0.220105	0.422735	0.107928	0.232877	0.016354
1	0.170473	0.262929	0.350227	0.160816	0.055555
1	0.046489	0.829636	1e-05	0.123854	1e-05
1	0.051376	1e-05	0.948594	1e-05	1e-05
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	1e-05	1e-05	0.266762	0.733208	1e-05
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	0.077455	0.778388	0.144137	1e-05	1e-05
1	1e-05	0.999953	1e-05	1.7e-05	1e-05
1	1e-05	1e-05	0.085941	0.914029	1e-05
1	1e-05	0.182069	0.226244	0.083275	0.508402
1	1e-05	0.167239	0.466691	0.285128	0.080933
1	1e-05	1e-05	0.051065	0.155272	0.793644
1	0.137418	0.579548	1e-05	0.283015	1e-05
1	0.097594	0.902376	1e-05	1e-05	1e-05
1	1e-05	0.538544	0.138902	0.322534	1e-05
1	1e-05	0.583161	0.416809	1e-05	1e-05
1	1e-05	0.508573	0.491397	1e-05	1e-05
1	0.07652	0.92345	1e-05	1e-05	1e-05
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	1e-05	0.840775	0.159195	1e-05	1e-05
1	1e-05	0.206915	0.793055	1e-05	1e-05
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	1e-05	0.999958	1e-05	1.2e-05	1e-05
1	1e-05	0.841591	0.158379	1e-05	1e-05
1	0.073827	1e-05	1e-05	0.926143	1e-05
1	1e-05	0.064841	0.855496	0.071571	0.008082
1	1e-05	0.041648	0.063042	0.425945	0.469355
1	1e-05	0.107055	0.479265	0.413661	1e-05
1	1e-05	0.307714	1e-05	1e-05	0.692256
1	1e-05	0.208285	0.511482	0.21214	0.068083
1	1e-05	0.383027	1e-05	0.616943	1e-05
1	1e-05	0.121551	0.161603	0.716826	1e-05
1	0.119488	0.880482	1e-05	1e-05	1e-05
1	1e-05	0.858608	0.141362	1e-05	1e-05
1	0.140808	0.146001	1e-05	0.129295	0.583886
1	1e-05	0.801636	0.058069	0.140275	1e-05
1	0.15871	0.202575	0.033134	0.408365	0.197216
1	0.144788	0.114957	0.210534	0.327814	0.201907
1	0.156836	1e-05	1e-05	0.843134	1e-05
1	0.314527	1e-05	1e-05	0.685443	1e-05
1	1e-05	0.01888	0.12067	0.14758	0.712859
1	1e-05	1e-05	1e-05	0.99996	1e-05
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	0.043436	0.847334	0.064435	0.044784
1	1e-05	1e-05	0.291192	0.708778	1e-05
1	1e-05	0.415	0.136546	0.448434	1e-05
1	0.051926	1e-05	0.948044	1e-05	1e-05
1	1e-05	0.920355	0.079615	1e-05	1e-05
1	1e-05	0.741995	0.257975	1e-05	1e-05
1	1e-05	0.773476	0.226494	1e-05	1e-05
1	0.091661	1e-05	0.908309	1e-05	1e-05
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	0.075472	0.924498	1e-05	1e-05	1e-05
1	0.141275	1e-05	1e-05	0.858695	1e-05
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	1e-05	1e-05	0.99996	1e-05
1	1e-05	0.027266	0.173306	0.762679	0.036738
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	1e-05	0.196107	0.790716	0.013157	1e-05
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	1e-05	1.3e-05	0.999957	1e-05
1	1e-05	0.657307	1e-05	0.19454	0.148133
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	1e-05	1e-05	0.99996	1e-05
1	1e-05	0.048503	0.024945	0.922967	0.003575
1	1e-05	1.2e-05	1e-05	0.999958	1e-05
1	1e-05	0.027993	1e-05	0.971977	1e-05
1	1e-05	0.99996	1e-05	1e-05	1e-05
1	0.126265	1e-05	1e-05	0.873705	1e-05
1	1e-05	0.242146	0.085637	0.095925	0.576282
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	1e-05	1e-05	0.99996	1e-05
1	0.104916	1e-05	1e-05	0.895054	1e-05
1	1e-05	0.226027	0.655414	0.11854	1e-05
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	0.104782	0.20392	1e-05	0.691278	1e-05
1	1e-05	0.999951	1e-05	1.9e-05	1e-05
1	1e-05	0.043887	0.028046	0.928048	1e-05
1	1e-05	0.020895	1e-05	0.977371	0.001714
1	1e-05	0.513369	0.113683	0.368735	0.004204
1	1e-05	0.471333	1e-05	0.528637	1e-05
1	0.196125	1e-05	1e-05	0.328047	0.475808
1	1e-05	0.138497	1e-05	0.861473	1e-05
1	0.212826	1e-05	1e-05	0.771619	0.015536
1	0.277751	1e-05	1e-05	0.722219	1e-05
1	1e-05	0.589329	1e-05	0.410641	1e-05
1	1e-05	0.087853	1.7e-05	0.91211	1e-05
1	0.111756	0.888214	1e-05	1e-05	1e-05
1	0.067126	0.932844	1e-05	1e-05	1e-05
1	0.080687	1e-05	1e-05	0.919283	1e-05
1	0.167037	0.501477	0.127231	0.204245	1e-05
1	0.153208	1e-05	0.237337	0.609434	1e-05
1	0.303634	1e-05	0.567437	0.044873	0.084047
1	1e-05	0.0844	1e-05	0.91557	1e-05
1	1e-05	0.285804	0.088394	0.625783	1e-05
1	0.118353	0.023088	0.026925	0.831624	1e-05
1	0.147306	1e-05	0.051008	0.783333	0.018343
1	0.126599	1e-05	0.873371	1e-05	1e-05
1	0.207024	0.050243	0.166823	0.369031	0.206879
1	0.183525	0.041587	1e-05	0.774869	1e-05
1	0.114823	0.026209	1e-05	0.858948	1e-05
1	0.276479	1e-05	0.685031	0.015588	0.022892
1	0.217334	0.053932	1e-05	1e-05	0.728714
1	0.107088	1e-05	1e-05	1e-05	0.892882
1	1e-05	0.648181	1e-05	0.227563	0.124236
1	0.1052	0.006466	0.888314	1e-05	1e-05
1	1e-05	0.070063	0.097861	0.832056	1e-05
1	0.145294	0.034315	1e-05	0.820371	1e-05
1	1e-05	0.03618	0.445397	0.475755	0.042658
1	1e-05	0.161593	0.092884	0.719	0.026513
1	1e-05	1e-05	0.99996	1e-05	1e-05
1	1e-05	0.033697	0.966273	1e-05	1e-05
1	1e-05	0.027621	0.170379	0.621583	0.180407
1	0.179576	1e-05	0.820394	1e-05	1e-05
1	0.21486	0.031305	0.753815	1e-05	1e-05
1	0.086785	0.053194	0.00484	1e-05	0.855172
1	0.261148	1e-05	1e-05	1e-05	0.738822
1	0.062941	1e-05	1e-05	1e-05	0.937029
1	1e-05	1e-05	1e-05	1e-05	0.99996
1	0.091019	1e-05	0.908951	1e-05	1e-05
1	0.213309	0.065975	0.025242	0.624831	0.070642
1	0.25919	1e-05	0.74078	1e-05	1e-05
1	0.110246	1e-05	0.889724	1e-05	1e-05
1	0.08923	1e-05	0.181162	0.729588	1e-05
1	0.190591	0.222278	1e-05	0.249134	0.337986
1	0.114572	1e-05	0.885398	1e-05	1e-05
1	0.138235	0.23382	0.627926	1e-05	1e-05
1	0.170028	0.229782	1e-05	0.60017	1e-05
1	0.126365	1e-05	0.164447	0.709168	1e-05
1	0.19059	0.001499	0.807891	1e-05	1e-05
1	0.136651	0.151143	0.158204	0.347894	0.206108
1	0.09211	0.020804	0.692277	0.02143	0.173378
1	0.100186	0.40783	1e-05	0.182857	0.309117
1	0.23733	0.157014	0.559466	1e-05	0.04618
1	0.078356	0.229953	0.601226	0.026547	0.063917
1	0.11606	0.173743	0.429434	0.226676	0.054087
1	1e-05	0.134472	1e-05	1e-05	0.865498
1	0.180482	0.07379	1e-05	0.300842	0.444876
1	0.050153	1e-05	1e-05	0.949817	1e-05
1	0.149301	1e-05	1e-05	0.825854	0.024826
1	0.007022	0.070242	1e-05	1e-05	0.922716
1	0.078878	0.163094	0.063393	0.694626	1e-05
1	0.220125	0.018186	0.040082	0.441788	0.279819
1	1e-05	1e-05	1e-05	1e-05	0.99996
1	1e-05	1e-05	0.969362	0.030608	1e-05
1	1e-05	0.098299	0.0624	0.839281	1e-05
1	1e-05	0.048562	0.951401	1.8e-05	1e-05
